Clapeyron Database File,,,,,
modified UNIFAC 2.0 (Dortmund) Unlike Parameters [csvtype = unlike,grouptype = UNIFACDortmund],,,,
CH3S~|~CH2S~|~CHS,CF3~|~CF2~|~CF,-340.25067,-0.4844938,0,10.48550/arXiv.2412.12962
CH3S~|~CH2S~|~CHS,COO,190.23822,-1.0243056,0,10.48550/arXiv.2412.12962
CH3S~|~CH2S~|~CHS,CY-CH2~|~CY-CH~|~CY-C,28.973171,-0.6985139,0,10.48550/arXiv.2412.12962
CH3S~|~CH2S~|~CHS,THF~|~CY-CH2O~|~TRIOXAN,81.27985,-0.17901416,0,10.48550/arXiv.2412.12962
CH3S~|~CH2S~|~CHS,HCOOH,59.242397,-0.17336562,0,10.48550/arXiv.2412.12962
CH3S~|~CH2S~|~CHS,CHCL3,-226.71983,0.066547014,0,10.48550/arXiv.2412.12962
CH3S~|~CH2S~|~CHS,NMP~|~NEP~|~NIPP~|~NTBP,123.332855,-0.038571015,0,10.48550/arXiv.2412.12962
CH3S~|~CH2S~|~CHS,CONH2~|~CONHCH3~|~CONHCH2,637.14124,1.0071137,0,10.48550/arXiv.2412.12962
CH3S~|~CH2S~|~CHS,AM(CH3)2~|~AMCH3CH2~|~AM(CH2)2,207.22879,0.23908533,0,10.48550/arXiv.2412.12962
CH3S~|~CH2S~|~CHS,HCONHCH3~|~HCONHCH2,79.87821,0.8228339,0,10.48550/arXiv.2412.12962
CH3S~|~CH2S~|~CHS,AC2H2S~|~AC2HS~|~AC2S,-72.24679,0.015346095,0,10.48550/arXiv.2412.12962
CH3S~|~CH2S~|~CHS,H2COCH~|~COCH~|~HCOCH~|~H2COCH2~|~H2COC,153.78275,-0.8009103,0,10.48550/arXiv.2412.12962
CH3S~|~CH2S~|~CHS,(CH3)2CB~|~(CH2)2CB~|~CH2CH3CB,94.73314,-0.25178,0,10.48550/arXiv.2412.12962
CH3S~|~CH2S~|~CHS,(CH2)2SU~|~CH2SUCH,185.75262,0.44456324,0,10.48550/arXiv.2412.12962
CH3S~|~CH2S~|~CHS,C3H2N2+~|~C3H3N2+,-134.28769,0.59995884,0,10.48550/arXiv.2412.12962
CH3S~|~CH2S~|~CHS,BTI-,131.49951,0.7609295,0,10.48550/arXiv.2412.12962
CH3S~|~CH2S~|~CHS,C4H8N+,-182.78537,0.78458977,0,10.48550/arXiv.2412.12962
CH3S~|~CH2S~|~CHS,BF4-,275.84937,0.93061644,0,10.48550/arXiv.2412.12962
CH3S~|~CH2S~|~CHS,C5H5N+~|~C5H4N+,-200.62544,-0.12168564,0,10.48550/arXiv.2412.12962
CH3S~|~CH2S~|~CHS,OTF-,231.17575,1.1821102,0,10.48550/arXiv.2412.12962
CH3S~|~CH2S~|~CHS,-S-S-,115.41873,-1.5722786,0,10.48550/arXiv.2412.12962
CH3S~|~CH2S~|~CHS,SO4~|~HSO4,-54.191814,-1.1267606,0,10.48550/arXiv.2412.12962
CH3S~|~CH2S~|~CHS,PF6,227.251,0.8251155,0,10.48550/arXiv.2412.12962
C3H2N2+~|~C3H3N2+,CH3~|~CH2~|~CH~|~C,95.00095,-0.29790354,0,10.48550/arXiv.2412.12962
C3H2N2+~|~C3H3N2+,CH2=CH~|~CH=CH~|~CH2=C~|~CH=C~|~C=C,-128.46127,-0.078986354,0,10.48550/arXiv.2412.12962
C3H2N2+~|~C3H3N2+,ACH~|~AC,-129.45459,-0.14220428,0,10.48550/arXiv.2412.12962
C3H2N2+~|~C3H3N2+,ACCH3~|~ACCH2~|~ACCH,80.98111,0.051016267,0,10.48550/arXiv.2412.12962
C3H2N2+~|~C3H3N2+,OH (P)~|~OH (S)~|~OH (T),1128.6724,-3.1222332,0,10.48550/arXiv.2412.12962
C3H2N2+~|~C3H3N2+,CH3OH,1074.3284,-3.1186707,0,10.48550/arXiv.2412.12962
C3H2N2+~|~C3H3N2+,H2O,174.9692,-1.2633297,0,10.48550/arXiv.2412.12962
C3H2N2+~|~C3H3N2+,ACOH,200.83449,-0.76412094,0,10.48550/arXiv.2412.12962
C3H2N2+~|~C3H3N2+,CH3CO~|~CH2CO,-51.84857,-0.6342306,0,10.48550/arXiv.2412.12962
C3H2N2+~|~C3H3N2+,HCO,156.8328,-1.2958709,0,10.48550/arXiv.2412.12962
C3H2N2+~|~C3H3N2+,CH3COO~|~CH2COO,-32.63845,-0.60680795,0,10.48550/arXiv.2412.12962
C3H2N2+~|~C3H3N2+,HCOO,171.8561,0.08910847,0,10.48550/arXiv.2412.12962
C3H2N2+~|~C3H3N2+,CH3O~|~CH2O~|~CHO,-156.33664,-0.6814604,0,10.48550/arXiv.2412.12962
C3H2N2+~|~C3H3N2+,CH3NH2~|~CH2NH2~|~CHNH2~|~CNH2,89.64977,-0.14969622,0,10.48550/arXiv.2412.12962
C3H2N2+~|~C3H3N2+,CH3NH~|~CH2NH~|~CHNH,147.96767,-0.06279548,0,10.48550/arXiv.2412.12962
C3H2N2+~|~C3H3N2+,CH3N~|~CH2N,-116.26048,-0.326888,0,10.48550/arXiv.2412.12962
C3H2N2+~|~C3H3N2+,ACNH2,572.5737,0.35440528,0,10.48550/arXiv.2412.12962
C3H2N2+~|~C3H3N2+,AC2H2N~|~AC2HN~|~AC2N,-142.53267,0.57390904,0,10.48550/arXiv.2412.12962
C3H2N2+~|~C3H3N2+,CH3CN~|~CH2CN,70.07175,-0.5178263,0,10.48550/arXiv.2412.12962
C3H2N2+~|~C3H3N2+,COOH,309.44147,-1.2950319,0,10.48550/arXiv.2412.12962
C3H2N2+~|~C3H3N2+,CH2CL~|~CHCL~|~CCL,-151.53763,-0.3051524,0,10.48550/arXiv.2412.12962
C3H2N2+~|~C3H3N2+,CH2CL2~|~CHCL2~|~CCL2,-248.55762,0.057349123,0,10.48550/arXiv.2412.12962
C3H2N2+~|~C3H3N2+,CCL3,-113.16867,0.57641476,0,10.48550/arXiv.2412.12962
C3H2N2+~|~C3H3N2+,CCL4,-66.40888,-0.006824989,0,10.48550/arXiv.2412.12962
C3H2N2+~|~C3H3N2+,ACCL,64.188354,0.905395,0,10.48550/arXiv.2412.12962
C3H2N2+~|~C3H3N2+,CH3NO2~|~CH2NO2~|~CHNO2,-115.62732,-0.3648642,0,10.48550/arXiv.2412.12962
C3H2N2+~|~C3H3N2+,ACNO2,336.22574,-0.3387005,0,10.48550/arXiv.2412.12962
C3H2N2+~|~C3H3N2+,CS2,343.8919,0.64393646,0,10.48550/arXiv.2412.12962
C3H2N2+~|~C3H3N2+,CH3SH~|~CH2SH,2.7885752,-0.33108482,0,10.48550/arXiv.2412.12962
C3H2N2+~|~C3H3N2+,FURFURAL,246.42516,-1.0949451,0,10.48550/arXiv.2412.12962
C3H2N2+~|~C3H3N2+,DOH,394.07748,-1.7065051,0,10.48550/arXiv.2412.12962
C3H2N2+~|~C3H3N2+,I,153.63634,-0.6562903,0,10.48550/arXiv.2412.12962
C3H2N2+~|~C3H3N2+,BR,-244.8099,1.0055625,0,10.48550/arXiv.2412.12962
C3H2N2+~|~C3H3N2+,CH=-C~|~C=-C,-101.21426,-0.6692707,0,10.48550/arXiv.2412.12962
C3H2N2+~|~C3H3N2+,DMSO,-136.30722,-0.39423934,0,10.48550/arXiv.2412.12962
C3H2N2+~|~C3H3N2+,ACRY,193.66103,-0.338059,0,10.48550/arXiv.2412.12962
C3H2N2+~|~C3H3N2+,CL-(C=C),-55.985115,0.19921249,0,10.48550/arXiv.2412.12962
C3H2N2+~|~C3H3N2+,ACF,5.825921,0.7617652,0,10.48550/arXiv.2412.12962
C3H2N2+~|~C3H3N2+,DMF~|~HCON(..,-112.31465,-0.79528844,0,10.48550/arXiv.2412.12962
C3H2N2+~|~C3H3N2+,CF3~|~CF2~|~CF,-217.93869,0.9148454,0,10.48550/arXiv.2412.12962
C3H2N2+~|~C3H3N2+,COO,3.406054,0.04648197,0,10.48550/arXiv.2412.12962
C3H2N2+~|~C3H3N2+,CY-CH2~|~CY-CH~|~CY-C,61.47612,-0.402442,0,10.48550/arXiv.2412.12962
C3H2N2+~|~C3H3N2+,THF~|~CY-CH2O~|~TRIOXAN,-92.104805,-0.45556945,0,10.48550/arXiv.2412.12962
C3H2N2+~|~C3H3N2+,HCOOH,152.15102,-1.1389477,0,10.48550/arXiv.2412.12962
C3H2N2+~|~C3H3N2+,CHCL3,-316.488,0.5501529,0,10.48550/arXiv.2412.12962
C3H2N2+~|~C3H3N2+,NMP~|~NEP~|~NIPP~|~NTBP,-75.29178,-0.2036317,0,10.48550/arXiv.2412.12962
C3H2N2+~|~C3H3N2+,CONH2~|~CONHCH3~|~CONHCH2,571.7136,-0.7475441,0,10.48550/arXiv.2412.12962
C3H2N2+~|~C3H3N2+,AM(CH3)2~|~AMCH3CH2~|~AM(CH2)2,-158.25748,-0.33628294,0,10.48550/arXiv.2412.12962
C3H2N2+~|~C3H3N2+,HCONHCH3~|~HCONHCH2,82.542145,-0.70187634,0,10.48550/arXiv.2412.12962
C3H2N2+~|~C3H3N2+,AC2H2S~|~AC2HS~|~AC2S,-245.97397,0.8249152,0,10.48550/arXiv.2412.12962
C3H2N2+~|~C3H3N2+,H2COCH~|~COCH~|~HCOCH~|~H2COCH2~|~H2COC,-98.3759,-0.7847026,0,10.48550/arXiv.2412.12962
C3H2N2+~|~C3H3N2+,(CH3)2CB~|~(CH2)2CB~|~CH2CH3CB,-138.07794,-0.002907087,0,10.48550/arXiv.2412.12962
C3H2N2+~|~C3H3N2+,(CH2)2SU~|~CH2SUCH,52.422447,-0.47128353,0,10.48550/arXiv.2412.12962
C3H2N2+~|~C3H3N2+,CH3S~|~CH2S~|~CHS,-128.17865,-0.34320763,0,10.48550/arXiv.2412.12962
C3H2N2+~|~C3H3N2+,BTI-,110.64848,-0.28953934,0,10.48550/arXiv.2412.12962
C3H2N2+~|~C3H3N2+,C4H8N+,-255.26299,-1.0043021,0,10.48550/arXiv.2412.12962
C3H2N2+~|~C3H3N2+,BF4-,179.6434,1.0678173,0,10.48550/arXiv.2412.12962
C3H2N2+~|~C3H3N2+,C5H5N+~|~C5H4N+,-282.37677,-0.56153864,0,10.48550/arXiv.2412.12962
C3H2N2+~|~C3H3N2+,OTF-,135.89076,-1.4300779,0,10.48550/arXiv.2412.12962
C3H2N2+~|~C3H3N2+,-S-S-,-44.416504,-0.844327,0,10.48550/arXiv.2412.12962
C3H2N2+~|~C3H3N2+,SO4~|~HSO4,-307.774,-3.5211024,0,10.48550/arXiv.2412.12962
C3H2N2+~|~C3H3N2+,PF6,64.61379,-1.1110791,0,10.48550/arXiv.2412.12962
BTI-,CH3~|~CH2~|~CH~|~C,16.929037,0.15924092,0,10.48550/arXiv.2412.12962
BTI-,CH2=CH~|~CH=CH~|~CH2=C~|~CH=C~|~C=C,-25.70124,0.13124532,0,10.48550/arXiv.2412.12962
BTI-,ACH~|~AC,-70.1473,0.22958559,0,10.48550/arXiv.2412.12962
BTI-,ACCH3~|~ACCH2~|~ACCH,12.886027,0.19039539,0,10.48550/arXiv.2412.12962
BTI-,OH (P)~|~OH (S)~|~OH (T),365.3305,0.09683467,0,10.48550/arXiv.2412.12962
BTI-,CH3OH,352.94955,0.081122085,0,10.48550/arXiv.2412.12962
BTI-,H2O,150.07314,0.11921737,0,10.48550/arXiv.2412.12962
BTI-,ACOH,245.75172,-0.23888986,0,10.48550/arXiv.2412.12962
BTI-,CH3CO~|~CH2CO,-174.53911,0.1301976,0,10.48550/arXiv.2412.12962
BTI-,HCO,-79.53361,0.1740767,0,10.48550/arXiv.2412.12962
BTI-,CH3COO~|~CH2COO,-47.39402,0.22823559,0,10.48550/arXiv.2412.12962
BTI-,HCOO,21.377605,0.049049973,0,10.48550/arXiv.2412.12962
BTI-,CH3O~|~CH2O~|~CHO,-72.18844,0.15455554,0,10.48550/arXiv.2412.12962
BTI-,CH3NH2~|~CH2NH2~|~CHNH2~|~CNH2,-69.28474,0.14594339,0,10.48550/arXiv.2412.12962
BTI-,CH3NH~|~CH2NH~|~CHNH,-3.575903,0.108251885,0,10.48550/arXiv.2412.12962
BTI-,CH3N~|~CH2N,-91.261856,0.08116682,0,10.48550/arXiv.2412.12962
BTI-,ACNH2,173.48009,0.002365253,0,10.48550/arXiv.2412.12962
BTI-,AC2H2N~|~AC2HN~|~AC2N,-163.00398,-0.20542432,0,10.48550/arXiv.2412.12962
BTI-,CH3CN~|~CH2CN,-97.50568,0.177229,0,10.48550/arXiv.2412.12962
BTI-,COOH,157.90694,-0.09235236,0,10.48550/arXiv.2412.12962
BTI-,CH2CL~|~CHCL~|~CCL,-47.645245,0.22261766,0,10.48550/arXiv.2412.12962
BTI-,CH2CL2~|~CHCL2~|~CCL2,-47.92444,0.14207894,0,10.48550/arXiv.2412.12962
BTI-,CCL3,2.00329,0.06207113,0,10.48550/arXiv.2412.12962
BTI-,CCL4,27.95411,0.20822616,0,10.48550/arXiv.2412.12962
BTI-,ACCL,-1.4034836,0.5439946,0,10.48550/arXiv.2412.12962
BTI-,CH3NO2~|~CH2NO2~|~CHNO2,-116.215164,0.11861822,0,10.48550/arXiv.2412.12962
BTI-,ACNO2,80.343895,0.15769416,0,10.48550/arXiv.2412.12962
BTI-,CS2,153.50958,0.3884777,0,10.48550/arXiv.2412.12962
BTI-,CH3SH~|~CH2SH,-22.60294,0.2392468,0,10.48550/arXiv.2412.12962
BTI-,FURFURAL,68.93352,0.34792492,0,10.48550/arXiv.2412.12962
BTI-,DOH,168.98212,0.091591135,0,10.48550/arXiv.2412.12962
BTI-,I,-46.092087,0.3618254,0,10.48550/arXiv.2412.12962
BTI-,BR,-80.366455,-0.005931918,0,10.48550/arXiv.2412.12962
BTI-,CH=-C~|~C=-C,-61.353077,0.11900197,0,10.48550/arXiv.2412.12962
BTI-,DMSO,-78.437744,0.06844797,0,10.48550/arXiv.2412.12962
BTI-,ACRY,25.840681,0.3989997,0,10.48550/arXiv.2412.12962
BTI-,CL-(C=C),-5.562873,0.24162044,0,10.48550/arXiv.2412.12962
BTI-,ACF,-39.691746,0.088819,0,10.48550/arXiv.2412.12962
BTI-,DMF~|~HCON(..,-164.87415,0.18275377,0,10.48550/arXiv.2412.12962
BTI-,CF3~|~CF2~|~CF,64.5513,-0.13666639,0,10.48550/arXiv.2412.12962
BTI-,COO,-70.24991,0.06305621,0,10.48550/arXiv.2412.12962
BTI-,CY-CH2~|~CY-CH~|~CY-C,-9.211594,0.11950799,0,10.48550/arXiv.2412.12962
BTI-,THF~|~CY-CH2O~|~TRIOXAN,-108.68318,0.10281195,0,10.48550/arXiv.2412.12962
BTI-,HCOOH,199.56354,0.049991578,0,10.48550/arXiv.2412.12962
BTI-,CHCL3,-38.668056,0.09282662,0,10.48550/arXiv.2412.12962
BTI-,NMP~|~NEP~|~NIPP~|~NTBP,-138.69214,0.055613756,0,10.48550/arXiv.2412.12962
BTI-,CONH2~|~CONHCH3~|~CONHCH2,91.44591,-0.0745579,0,10.48550/arXiv.2412.12962
BTI-,AM(CH3)2~|~AMCH3CH2~|~AM(CH2)2,-165.851,0.1166567,0,10.48550/arXiv.2412.12962
BTI-,HCONHCH3~|~HCONHCH2,45.554802,-0.012210305,0,10.48550/arXiv.2412.12962
BTI-,AC2H2S~|~AC2HS~|~AC2S,-145.90454,0.113914736,0,10.48550/arXiv.2412.12962
BTI-,H2COCH~|~COCH~|~HCOCH~|~H2COCH2~|~H2COC,-136.27637,0.30237317,0,10.48550/arXiv.2412.12962
BTI-,(CH3)2CB~|~(CH2)2CB~|~CH2CH3CB,-139.38762,0.067475654,0,10.48550/arXiv.2412.12962
BTI-,(CH2)2SU~|~CH2SUCH,-77.73743,-0.06478641,0,10.48550/arXiv.2412.12962
BTI-,CH3S~|~CH2S~|~CHS,-69.66961,0.15420277,0,10.48550/arXiv.2412.12962
BTI-,C3H2N2+~|~C3H3N2+,-79.29201,-0.061324045,0,10.48550/arXiv.2412.12962
BTI-,C4H8N+,-67.827995,-0.16097361,0,10.48550/arXiv.2412.12962
BTI-,BF4-,-20.215704,-0.39052883,0,10.48550/arXiv.2412.12962
BTI-,C5H5N+~|~C5H4N+,-93.51872,-0.06620572,0,10.48550/arXiv.2412.12962
BTI-,OTF-,14.637726,-0.23059534,0,10.48550/arXiv.2412.12962
BTI-,-S-S-,-48.21885,0.3044046,0,10.48550/arXiv.2412.12962
BTI-,SO4~|~HSO4,-158.40465,0.45892954,0,10.48550/arXiv.2412.12962
BTI-,PF6,-83.01511,-0.16777381,0,10.48550/arXiv.2412.12962
C4H8N+,CH3~|~CH2~|~CH~|~C,8.031396,-0.10471644,0,10.48550/arXiv.2412.12962
C4H8N+,CH2=CH~|~CH=CH~|~CH2=C~|~CH=C~|~C=C,-63.364548,0.01594588,0,10.48550/arXiv.2412.12962
C4H8N+,ACH~|~AC,-128.9696,0.035533868,0,10.48550/arXiv.2412.12962
C4H8N+,ACCH3~|~ACCH2~|~ACCH,-6.9825535,0.062810495,0,10.48550/arXiv.2412.12962
C4H8N+,OH (P)~|~OH (S)~|~OH (T),381.46783,-0.28484514,0,10.48550/arXiv.2412.12962
C4H8N+,CH3OH,358.22974,-0.3530301,0,10.48550/arXiv.2412.12962
C4H8N+,H2O,77.72377,-0.16718043,0,10.48550/arXiv.2412.12962
C4H8N+,ACOH,114.29656,-0.13435258,0,10.48550/arXiv.2412.12962
C4H8N+,CH3CO~|~CH2CO,33.46866,-0.13415362,0,10.48550/arXiv.2412.12962
C4H8N+,HCO,176.22649,-0.24902219,0,10.48550/arXiv.2412.12962
C4H8N+,CH3COO~|~CH2COO,68.35969,-0.20052105,0,10.48550/arXiv.2412.12962
C4H8N+,HCOO,108.12496,-0.08053325,0,10.48550/arXiv.2412.12962
C4H8N+,CH3O~|~CH2O~|~CHO,4.6438894,-0.0890503,0,10.48550/arXiv.2412.12962
C4H8N+,CH3NH2~|~CH2NH2~|~CHNH2~|~CNH2,189.98862,0.05745345,0,10.48550/arXiv.2412.12962
C4H8N+,CH3NH~|~CH2NH~|~CHNH,259.20825,0.08212181,0,10.48550/arXiv.2412.12962
C4H8N+,CH3N~|~CH2N,-53.67724,0.037780523,0,10.48550/arXiv.2412.12962
C4H8N+,ACNH2,315.93442,0.085141756,0,10.48550/arXiv.2412.12962
C4H8N+,AC2H2N~|~AC2HN~|~AC2N,-42.07577,0.16196331,0,10.48550/arXiv.2412.12962
C4H8N+,CH3CN~|~CH2CN,103.01693,-0.12894727,0,10.48550/arXiv.2412.12962
C4H8N+,COOH,-109.61315,-0.24290879,0,10.48550/arXiv.2412.12962
C4H8N+,CH2CL~|~CHCL~|~CCL,-45.994286,-0.13712215,0,10.48550/arXiv.2412.12962
C4H8N+,CH2CL2~|~CHCL2~|~CCL2,-79.8876,-0.083649665,0,10.48550/arXiv.2412.12962
C4H8N+,CCL3,-125.03943,0.13908322,0,10.48550/arXiv.2412.12962
C4H8N+,CCL4,-60.12238,0.010085899,0,10.48550/arXiv.2412.12962
C4H8N+,ACCL,-130.0426,0.3697552,0,10.48550/arXiv.2412.12962
C4H8N+,CH3NO2~|~CH2NO2~|~CHNO2,6.875942,-0.003224106,0,10.48550/arXiv.2412.12962
C4H8N+,ACNO2,152.27766,-0.08403939,0,10.48550/arXiv.2412.12962
C4H8N+,CS2,-63.721313,0.23773077,0,10.48550/arXiv.2412.12962
C4H8N+,CH3SH~|~CH2SH,-32.01283,-0.021502037,0,10.48550/arXiv.2412.12962
C4H8N+,FURFURAL,56.784786,-0.11047985,0,10.48550/arXiv.2412.12962
C4H8N+,DOH,167.71414,-0.26091322,0,10.48550/arXiv.2412.12962
C4H8N+,I,32.1827,-0.056599177,0,10.48550/arXiv.2412.12962
C4H8N+,BR,-154.23795,0.12677352,0,10.48550/arXiv.2412.12962
C4H8N+,CH=-C~|~C=-C,-147.12027,-0.20453858,0,10.48550/arXiv.2412.12962
C4H8N+,DMSO,26.395012,-0.018590985,0,10.48550/arXiv.2412.12962
C4H8N+,ACRY,-3.2324924,-0.015053222,0,10.48550/arXiv.2412.12962
C4H8N+,CL-(C=C),-58.457603,0.14218172,0,10.48550/arXiv.2412.12962
C4H8N+,ACF,-50.64987,0.2519071,0,10.48550/arXiv.2412.12962
C4H8N+,DMF~|~HCON(..,-0.36904737,-0.14146826,0,10.48550/arXiv.2412.12962
C4H8N+,CF3~|~CF2~|~CF,-281.10898,0.10307282,0,10.48550/arXiv.2412.12962
C4H8N+,COO,59.049652,-0.020315275,0,10.48550/arXiv.2412.12962
C4H8N+,CY-CH2~|~CY-CH~|~CY-C,-24.231852,-0.09080026,0,10.48550/arXiv.2412.12962
C4H8N+,THF~|~CY-CH2O~|~TRIOXAN,-38.52814,-0.05439834,0,10.48550/arXiv.2412.12962
C4H8N+,HCOOH,63.773388,-0.2678748,0,10.48550/arXiv.2412.12962
C4H8N+,CHCL3,-167.54645,0.06611609,0,10.48550/arXiv.2412.12962
C4H8N+,NMP~|~NEP~|~NIPP~|~NTBP,-32.050663,-0.027665293,0,10.48550/arXiv.2412.12962
C4H8N+,CONH2~|~CONHCH3~|~CONHCH2,306.54517,-0.10837858,0,10.48550/arXiv.2412.12962
C4H8N+,AM(CH3)2~|~AMCH3CH2~|~AM(CH2)2,60.661842,-0.08840708,0,10.48550/arXiv.2412.12962
C4H8N+,HCONHCH3~|~HCONHCH2,-19.01514,-0.035890635,0,10.48550/arXiv.2412.12962
C4H8N+,AC2H2S~|~AC2HS~|~AC2S,-108.96794,0.22093727,0,10.48550/arXiv.2412.12962
C4H8N+,H2COCH~|~COCH~|~HCOCH~|~H2COCH2~|~H2COC,20.16579,-0.1917995,0,10.48550/arXiv.2412.12962
C4H8N+,(CH3)2CB~|~(CH2)2CB~|~CH2CH3CB,-49.17795,-0.04852772,0,10.48550/arXiv.2412.12962
C4H8N+,(CH2)2SU~|~CH2SUCH,34.618515,-0.039188474,0,10.48550/arXiv.2412.12962
C4H8N+,CH3S~|~CH2S~|~CHS,-93.55778,-0.11237986,0,10.48550/arXiv.2412.12962
C4H8N+,C3H2N2+~|~C3H3N2+,-136.90843,-0.08971013,0,10.48550/arXiv.2412.12962
C4H8N+,BTI-,85.84138,-0.06891449,0,10.48550/arXiv.2412.12962
C4H8N+,BF4-,-20.570192,0.08613876,0,10.48550/arXiv.2412.12962
C4H8N+,C5H5N+~|~C5H4N+,-137.12354,-0.1739752,0,10.48550/arXiv.2412.12962
C4H8N+,OTF-,41.96483,-0.1472627,0,10.48550/arXiv.2412.12962
C4H8N+,-S-S-,73.936356,-0.19568406,0,10.48550/arXiv.2412.12962
C4H8N+,SO4~|~HSO4,-7.4034543,-0.41981468,0,10.48550/arXiv.2412.12962
C4H8N+,PF6,55.973244,-0.14684482,0,10.48550/arXiv.2412.12962
BF4-,CH3~|~CH2~|~CH~|~C,102.302895,-0.7293543,0,10.48550/arXiv.2412.12962
BF4-,CH2=CH~|~CH=CH~|~CH2=C~|~CH=C~|~C=C,-80.7628,-0.015987353,0,10.48550/arXiv.2412.12962
BF4-,ACH~|~AC,-33.173233,0.15254845,0,10.48550/arXiv.2412.12962
BF4-,ACCH3~|~ACCH2~|~ACCH,171.47836,0.098654926,0,10.48550/arXiv.2412.12962
BF4-,OH (P)~|~OH (S)~|~OH (T),625.697,-2.2782972,0,10.48550/arXiv.2412.12962
BF4-,CH3OH,544.0895,-2.4006684,0,10.48550/arXiv.2412.12962
BF4-,H2O,98.87033,-1.0140839,0,10.48550/arXiv.2412.12962
BF4-,ACOH,-445.94815,-0.54067624,0,10.48550/arXiv.2412.12962
BF4-,CH3CO~|~CH2CO,-58.782177,-0.6148762,0,10.48550/arXiv.2412.12962
BF4-,HCO,-9.418228,-1.2975725,0,10.48550/arXiv.2412.12962
BF4-,CH3COO~|~CH2COO,-201.249,-1.095192,0,10.48550/arXiv.2412.12962
BF4-,HCOO,-158.81506,-0.4727831,0,10.48550/arXiv.2412.12962
BF4-,CH3O~|~CH2O~|~CHO,-28.543934,-0.46540698,0,10.48550/arXiv.2412.12962
BF4-,CH3NH2~|~CH2NH2~|~CHNH2~|~CNH2,-86.23183,0.37218326,0,10.48550/arXiv.2412.12962
BF4-,CH3NH~|~CH2NH~|~CHNH,-27.534811,0.42893463,0,10.48550/arXiv.2412.12962
BF4-,CH3N~|~CH2N,74.08769,0.24518397,0,10.48550/arXiv.2412.12962
BF4-,ACNH2,50.88626,-0.00101003,0,10.48550/arXiv.2412.12962
BF4-,AC2H2N~|~AC2HN~|~AC2N,-75.30156,0.7934928,0,10.48550/arXiv.2412.12962
BF4-,CH3CN~|~CH2CN,-175.17517,-0.60960096,0,10.48550/arXiv.2412.12962
BF4-,COOH,192.18356,-0.865544,0,10.48550/arXiv.2412.12962
BF4-,CH2CL~|~CHCL~|~CCL,-312.60263,-0.73055524,0,10.48550/arXiv.2412.12962
BF4-,CH2CL2~|~CHCL2~|~CCL2,-526.5984,-0.3784745,0,10.48550/arXiv.2412.12962
BF4-,CCL3,-173.52159,0.81762123,0,10.48550/arXiv.2412.12962
BF4-,CCL4,-72.728714,0.059006218,0,10.48550/arXiv.2412.12962
BF4-,ACCL,12.071319,1.1927583,0,10.48550/arXiv.2412.12962
BF4-,CH3NO2~|~CH2NO2~|~CHNO2,-385.5434,0.014421818,0,10.48550/arXiv.2412.12962
BF4-,ACNO2,111.52317,-0.2908934,0,10.48550/arXiv.2412.12962
BF4-,CS2,195.12117,1.0698928,0,10.48550/arXiv.2412.12962
BF4-,CH3SH~|~CH2SH,-70.23874,-0.16891067,0,10.48550/arXiv.2412.12962
BF4-,FURFURAL,-41.355453,-0.7899879,0,10.48550/arXiv.2412.12962
BF4-,DOH,257.5089,-1.4462037,0,10.48550/arXiv.2412.12962
BF4-,I,25.601728,-0.66554886,0,10.48550/arXiv.2412.12962
BF4-,BR,-312.99225,0.9921549,0,10.48550/arXiv.2412.12962
BF4-,CH=-C~|~C=-C,-211.4748,-1.0998753,0,10.48550/arXiv.2412.12962
BF4-,DMSO,-73.52213,-0.20750669,0,10.48550/arXiv.2412.12962
BF4-,ACRY,-46.278854,-0.033315387,0,10.48550/arXiv.2412.12962
BF4-,CL-(C=C),-88.63049,0.68333167,0,10.48550/arXiv.2412.12962
BF4-,ACF,-87.34565,1.4028093,0,10.48550/arXiv.2412.12962
BF4-,DMF~|~HCON(..,-90.23972,-0.74507856,0,10.48550/arXiv.2412.12962
BF4-,CF3~|~CF2~|~CF,-673.236,0.5136092,0,10.48550/arXiv.2412.12962
BF4-,COO,-189.51917,-0.36856085,0,10.48550/arXiv.2412.12962
BF4-,CY-CH2~|~CY-CH~|~CY-C,113.85487,-0.6049916,0,10.48550/arXiv.2412.12962
BF4-,THF~|~CY-CH2O~|~TRIOXAN,-57.082577,-0.25193903,0,10.48550/arXiv.2412.12962
BF4-,HCOOH,-177.81256,-1.3122522,0,10.48550/arXiv.2412.12962
BF4-,CHCL3,-592.8264,0.50853795,0,10.48550/arXiv.2412.12962
BF4-,NMP~|~NEP~|~NIPP~|~NTBP,11.643194,-0.155328,0,10.48550/arXiv.2412.12962
BF4-,CONH2~|~CONHCH3~|~CONHCH2,380.53906,-0.14810853,0,10.48550/arXiv.2412.12962
BF4-,AM(CH3)2~|~AMCH3CH2~|~AM(CH2)2,-86.127464,-0.2535847,0,10.48550/arXiv.2412.12962
BF4-,HCONHCH3~|~HCONHCH2,170.12714,-0.009064758,0,10.48550/arXiv.2412.12962
BF4-,AC2H2S~|~AC2HS~|~AC2S,-147.52231,1.2525967,0,10.48550/arXiv.2412.12962
BF4-,H2COCH~|~COCH~|~HCOCH~|~H2COCH2~|~H2COC,-44.122406,-1.1838452,0,10.48550/arXiv.2412.12962
BF4-,(CH3)2CB~|~(CH2)2CB~|~CH2CH3CB,-152.04637,-0.2178526,0,10.48550/arXiv.2412.12962
